"","stest","start","pvalue","htest","mean","halfwidth"
"nTreatment.Cage.63",1,1,0.415635884903599,1,0.0434572387357137,0.0031880621908493
"nTreatment.Cage.64",1,1,0.574555905637292,0,-0.00500468101971716,0.00308646123623957
"nTreatment.Cage.65",1,1,0.40347399113743,1,0.0404454300466243,0.00310787009964784
"nTreatment.Cage.66",1,1,0.641908307403272,0,0.00472407956647682,0.00299527027798625
"nTreatment.Cage.67",1,1,0.798777541065252,0,-0.0160578472353341,0.00308262998163192
"nTreatment.Cage.68",1,1,0.454413625085214,0,-0.00228472524446499,0.00279770717715448
"nTreatment.Cage.69",1,1,0.355726676797044,1,-0.0729758376041438,0.00335689926356506
"nTreatment.Cage.7",1,1,0.862462211160413,0,0.0245669824986269,0.00291953116706971
"nTreatment.Cage.70",1,1,0.721811892030071,0,-0.0145167778734976,0.00292764955001759
"nTreatment.Cage.71",1,1,0.829000626595651,1,0.0627772031280403,0.0031934265781288
"nTreatment.Cage.72",1,1,0.205783030476432,0,0.0200627021562852,0.00310792432892265
"nTreatment.Cage.73",1,1,0.176133444567395,1,0.0682979775565104,0.00338893495750309
"nTreatment.Cage.74",1,1,0.337933679472103,0,0.0144458729298948,0.00310463176380805
"nTreatment.Cage.75",1,1,0.687990771968449,1,-0.0608888786806053,0.003565010625809
"nTreatment.Cage.76",1,1,0.628139032631522,1,0.0403449434518622,0.00329617417986222
"nTreatment.Cage.77",1,1,0.63868378612638,1,-0.0564116340337315,0.00328766664050334
"nTreatment.Cage.8",1,1,0.706747284480356,1,-0.0637221645931147,0.00345077730243933
"nTreatment.Cage.9",1,1,0.346801214604036,0,-0.0175384629078693,0.00289930281493039
